LogID,LogEntryDate,LogEntryTime,LogEntrySeconds,LogNotes,Battery,TPS,RPM,Speed,AirTemp,Load,CoolantTemp,Boost,TimingAdv,KnockSum,InjPulseWidth,LTFT_Bank1,KnockRetard,STFT_Bank1,Trans_Temp,OctaneFlag,VVTIntake,VVTExhaust,PurgeRelayDuty,ThrottleActuator,ETVIdleOpen,ISCLearnACoff,ISCLearnACon,AbsLoad,AccLoad,ActiveWGDC,PassiveWGDC,TargetIdleRPM,AirFlow,O2Sensor,O2Sensor2,WideBandAF,Custom
1035,2022-12-22,12:40:29.86654,13.52927,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,2022-12-22,12:40:29.88340,13.54429,,14.666,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,2022-12-22,12:40:29.90162,13.55605,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,2022-12-22,12:40:29.90930,13.56587,,14.666,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,2022-12-22,12:40:29.92482,13.57838,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1040,2022-12-22,12:40:29.93478,13.58877,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1041,2022-12-22,12:40:29.94259,13.59871,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1042,2022-12-22,12:40:29.95607,13.61081,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,2022-12-22,12:40:29.96391,13.62082,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,2022-12-22,12:40:29.98122,13.63582,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,2022-12-22,12:40:29.98122,13.64594,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,2022-12-22,12:40:29.99578,13.65577,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,2022-12-22,12:40:30.01143,13.66918,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,2022-12-22,12:40:30.02754,13.68101,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,2022-12-22,12:40:30.02754,13.69068,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,2022-12-22,12:40:30.04318,13.70227,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,2022-12-22,12:40:30.05881,13.71323,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,2022-12-22,12:40:30.06198,13.72322,,14.666,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,2022-12-22,12:40:30.07452,13.7358,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,2022-12-22,12:40:30.09020,13.7458,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,2022-12-22,12:40:30.09020,13.75631,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,2022-12-22,12:40:30.10588,13.77325,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,2022-12-22,12:40:30.12855,13.78314,,14.666,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,2022-12-22,12:40:30.13724,13.79595,,14.666,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,2022-12-22,12:40:30.15174,13.80546,,14.666,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,2022-12-22,12:40:30.15325,13.81598,,14.59267,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,2022-12-22,12:40:30.17093,13.82767,,14.59267,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,2022-12-22,12:40:30.18482,13.83813,,14.59267,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,2022-12-22,12:40:30.18680,13.84829,,14.59267,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,2022-12-22,12:40:30.20081,13.85804,,14.59267,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,2022-12-22,12:40:30.21485,13.86808,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,2022-12-22,12:40:30.22440,13.87799,,14.666,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,2022-12-22,12:40:30.23352,13.8894,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,2022-12-22,12:40:30.23352,13.90033,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,2022-12-22,12:40:30.24909,13.91103,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,2022-12-22,12:40:30.26483,13.92323,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,2022-12-22,12:40:30.26483,13.93327,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,2022-12-22,12:40:30.28036,13.94596,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,2022-12-22,12:40:30.29598,13.96089,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,2022-12-22,12:40:30.31161,13.97077,,14.666,27.0588235294118,2156.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,2022-12-22,12:40:30.32735,13.98727,,14.666,27.0588235294118,2156.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,2022-12-22,12:40:30.34286,13.998,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,2022-12-22,12:40:30.34286,14.00821,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,2022-12-22,12:40:30.35847,14.02302,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,2022-12-22,12:40:30.37421,14.03536,,14.666,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,2022-12-22,12:40:30.39094,14.04748,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,2022-12-22,12:40:30.39094,14.05848,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,2022-12-22,12:40:30.40719,14.07046,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,2022-12-22,12:40:30.42121,14.08229,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,2022-12-22,12:40:30.43939,14.09268,,14.666,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,2022-12-22,12:40:30.44581,14.10301,,14.59267,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,2022-12-22,12:40:30.45401,14.11507,,14.666,29.0196078431373,2312.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,2022-12-22,12:40:30.46901,14.12718,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,2022-12-22,12:40:30.48479,14.14342,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,2022-12-22,12:40:30.50028,14.15551,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,2022-12-22,12:40:30.50028,14.16818,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,2022-12-22,12:40:30.53154,14.18495,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,2022-12-22,12:40:30.53154,14.19796,,14.51934,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,2022-12-22,12:40:30.56284,14.21776,,14.666,27.0588235294118,2156.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,2022-12-22,12:40:30.56284,14.23019,,14.666,27.0588235294118,2156.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,2022-12-22,12:40:30.59404,14.25001,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,2022-12-22,12:40:30.60978,14.27137,,14.666,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,2022-12-22,12:40:30.62540,14.28303,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,2022-12-22,12:40:30.64092,14.29908,,14.59267,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,2022-12-22,12:40:30.65654,14.31015,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1100,2022-12-22,12:40:30.65772,14.32296,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,2022-12-22,12:40:30.67235,14.33885,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,2022-12-22,12:40:30.68894,14.34996,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,2022-12-22,12:40:30.70479,14.36868,,14.59267,28.6274509803922,2281.25,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1104,2022-12-22,12:40:30.72071,14.37982,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,2022-12-22,12:40:30.73749,14.39413,,14.59267,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1106,2022-12-22,12:40:30.75160,14.40695,,14.666,28.2352941176471,2250,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1107,2022-12-22,12:40:30.75160,14.41835,,14.666,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1108,2022-12-22,12:40:30.77577,14.42963,,14.59267,27.843137254902,2218.75,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1109,2022-12-22,12:40:30.78565,14.43962,,14.666,27.4509803921569,2187.5,30,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,2022-12-22,12:40:30.79578,14.44944,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,2022-12-22,12:40:30.80693,14.461,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1112,2022-12-22,12:40:30.81722,14.471,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,2022-12-22,12:40:30.82504,14.48098,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1114,2022-12-22,12:40:30.84239,14.49722,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,2022-12-22,12:40:30.85350,14.50688,,14.666,26.6666666666667,2125,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1116,2022-12-22,12:40:30.86218,14.52145,,14.666,26.6666666666667,2125,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1117,2022-12-22,12:40:30.87783,14.53229,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1118,2022-12-22,12:40:30.87783,14.54245,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,2022-12-22,12:40:30.89358,14.55346,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,2022-12-22,12:40:30.90952,14.5645,,14.666,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,2022-12-22,12:40:30.90952,14.57455,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,2022-12-22,12:40:30.92517,14.58664,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,2022-12-22,12:40:30.94079,14.59759,,14.666,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,2022-12-22,12:40:30.94079,14.60938,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,2022-12-22,12:40:30.95683,14.62428,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,2022-12-22,12:40:30.97278,14.63432,,14.666,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,2022-12-22,12:40:30.98848,14.65257,,14.666,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,2022-12-22,12:40:31.00403,14.66429,,14.59267,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,2022-12-22,12:40:31.01964,14.67514,,14.666,27.4509803921569,2187.5,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,2022-12-22,12:40:31.01964,14.68679,,14.666,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,2022-12-22,12:40:31.03527,14.69929,,14.666,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,2022-12-22,12:40:31.05089,14.71325,,14.59267,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,2022-12-22,12:40:31.06652,14.72682,,14.59267,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,2022-12-22,12:40:31.08228,14.74746,,14.666,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,2022-12-22,12:40:31.09777,14.75932,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,2022-12-22,12:40:31.11353,14.77492,,14.59267,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,2022-12-22,12:40:31.12904,14.78703,,14.59267,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,2022-12-22,12:40:31.14472,14.80242,,14.666,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,2022-12-22,12:40:31.16038,14.81742,,14.666,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,2022-12-22,12:40:31.17595,14.83414,,14.59267,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,2022-12-22,12:40:31.19233,14.84651,,14.51934,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,2022-12-22,12:40:31.19233,14.85942,,14.666,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,2022-12-22,12:40:31.20972,14.87258,,14.59267,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,2022-12-22,12:40:31.22446,14.88684,,14.59267,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,2022-12-22,12:40:31.24042,14.90681,,14.59267,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,2022-12-22,12:40:31.25494,14.91743,,14.666,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,2022-12-22,12:40:31.27148,14.93633,,14.666,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,2022-12-22,12:40:31.28749,14.94679,,14.666,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,2022-12-22,12:40:31.30359,14.95749,,14.666,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,2022-12-22,12:40:31.30359,14.96891,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,2022-12-22,12:40:31.31998,14.97914,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,2022-12-22,12:40:31.33592,14.99011,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,2022-12-22,12:40:31.33592,15.00156,,14.59267,27.0588235294118,2156.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,2022-12-22,12:40:31.35044,15.01438,,14.666,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,2022-12-22,12:40:31.36698,15.02663,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,2022-12-22,12:40:31.38285,15.03641,,14.59267,27.0588235294118,2156.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,2022-12-22,12:40:31.38285,15.04686,,14.666,27.0588235294118,2156.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,2022-12-22,12:40:31.39919,15.06353,,14.59267,27.0588235294118,2156.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,2022-12-22,12:40:31.41371,15.07386,,14.59267,27.0588235294118,2156.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,2022-12-22,12:40:31.43121,15.08457,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,2022-12-22,12:40:31.43121,15.09711,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,2022-12-22,12:40:31.44616,15.11058,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,2022-12-22,12:40:31.46118,15.12412,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,2022-12-22,12:40:31.47682,15.13633,,14.666,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,2022-12-22,12:40:31.49254,15.15149,,14.666,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,2022-12-22,12:40:31.49254,15.16115,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,2022-12-22,12:40:31.50807,15.17133,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,2022-12-22,12:40:31.52491,15.18089,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,2022-12-22,12:40:31.54004,15.19371,,14.59267,28.2352941176471,2250,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,2022-12-22,12:40:31.54004,15.20345,,14.59267,27.843137254902,2218.75,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,2022-12-22,12:40:31.55581,15.22087,,14.666,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,2022-12-22,12:40:31.57247,15.23102,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,2022-12-22,12:40:31.58760,15.24187,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,2022-12-22,12:40:31.58760,15.25335,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,2022-12-22,12:40:31.60325,15.26603,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,2022-12-22,12:40:31.62003,15.27739,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,2022-12-22,12:40:31.63515,15.28971,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,2022-12-22,12:40:31.63515,15.30228,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,2022-12-22,12:40:31.65080,15.3178,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,2022-12-22,12:40:31.66651,15.32968,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,2022-12-22,12:40:31.68305,15.34814,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1182,2022-12-22,12:40:31.69807,15.36021,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,2022-12-22,12:40:31.71381,15.37613,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,2022-12-22,12:40:31.72945,15.38589,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,2022-12-22,12:40:31.72945,15.39673,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,2022-12-22,12:40:31.74496,15.41009,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,2022-12-22,12:40:31.76060,15.42336,,14.59267,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,2022-12-22,12:40:31.77621,15.43685,,14.666,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1189,2022-12-22,12:40:31.79193,15.44788,,14.59267,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1190,2022-12-22,12:40:31.79842,15.45801,,14.666,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1191,2022-12-22,12:40:31.80885,15.47036,,14.666,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1192,2022-12-22,12:40:31.82521,15.48039,,14.666,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1193,2022-12-22,12:40:31.83986,15.49785,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1194,2022-12-22,12:40:31.85550,15.51047,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1195,2022-12-22,12:40:31.85550,15.52384,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1196,2022-12-22,12:40:31.87113,15.53585,,14.59267,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1197,2022-12-22,12:40:31.89274,15.54774,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1198,2022-12-22,12:40:31.90824,15.56157,,14.51934,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,2022-12-22,12:40:31.92147,15.57488,,14.666,27.4509803921569,2187.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1200,2022-12-22,12:40:31.93291,15.58758,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1201,2022-12-22,12:40:31.94707,15.60032,,14.59267,27.843137254902,2218.75,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1202,2022-12-22,12:40:31.96099,15.61518,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1203,2022-12-22,12:40:31.97476,15.62913,,14.59267,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1204,2022-12-22,12:40:31.98590,15.64011,,14.666,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1205,2022-12-22,12:40:31.99829,15.65527,,14.59267,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1206,2022-12-22,12:40:31.99829,15.66639,,14.59267,29.0196078431373,2312.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,2022-12-22,12:40:32.02265,15.67755,,14.59267,29.0196078431373,2312.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,2022-12-22,12:40:32.03709,15.69131,,14.59267,29.0196078431373,2312.5,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,2022-12-22,12:40:32.04812,15.70527,,14.59267,28.6274509803922,2281.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,2022-12-22,12:40:32.06066,15.72015,,14.666,28.6274509803922,2281.25,28,54,4726,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,2022-12-22,12:40:32.07631,15.73505,,14.59267,28.6274509803922,2281.25,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,2022-12-22,12:40:32.09193,15.74992,,14.59267,28.2352941176471,2250,28,54,4727,54,,,,,,,,,,,,,,,,,,,,,,,,,,
